"REMIND-MAgPIE 1.7-3.0-EMF33_tax_hi_full",1.98610206
"REMIND-MAgPIE 1.7-3.0-EMF33_tax_hi_none",2.321146427
"REMIND-MAgPIE 1.7-3.0-EMF33_tax_lo_full",2.70227603
"REMIND-MAgPIE 1.7-3.0-EMF33_tax_lo_none",2.837919258
"REMIND-MAgPIE 1.7-3.0-EMF33_WB2C_cost100",1.941056689
"REMIND-MAgPIE 1.7-3.0-EMF33_WB2C_full",1.948122951
"REMIND-MAgPIE 1.7-3.0-EMF33_WB2C_limbio",1.850177947
"REMIND-MAgPIE 1.7-3.0-EMF33_WB2C_nobeccs",1.870183949
"REMIND-MAgPIE 1.7-3.0-EMF33_WB2C_nofuel",1.896658513
"REMIND-MAgPIE 1.7-3.0-EMF33_WB2C_none",1.805355021
"REMIND-MAgPIE 1.7-3.0-PEP_1p5C_full_eff",1.445826904
"REMIND-MAgPIE 1.7-3.0-PEP_1p5C_full_goodpractice",1.439625625
"REMIND-MAgPIE 1.7-3.0-PEP_1p5C_full_NDC",1.461439772
"REMIND-MAgPIE 1.7-3.0-PEP_1p5C_full_netzero",1.442528991
"REMIND-MAgPIE 1.7-3.0-PEP_1p5C_red_eff",1.416248533
"REMIND-MAgPIE 1.7-3.0-PEP_2C_full_eff",1.765828841
"REMIND-MAgPIE 1.7-3.0-PEP_2C_full_goodpractice",1.765152901
"REMIND-MAgPIE 1.7-3.0-PEP_2C_full_NDC",1.787079742
"REMIND-MAgPIE 1.7-3.0-PEP_2C_full_netzero",1.766462591
"REMIND-MAgPIE 1.7-3.0-PEP_2C_red_eff",1.736297503
"REMIND-MAgPIE 1.7-3.0-PEP_2C_red_goodpractice",1.737238187
"REMIND-MAgPIE 1.7-3.0-PEP_2C_red_NDC",1.754940941
"REMIND-MAgPIE 1.7-3.0-PEP_2C_red_netzero",1.735746157
"REMIND-MAgPIE 1.7-3.0-SMP_1p5C_Def",1.422450809
"REMIND-MAgPIE 1.7-3.0-SMP_1p5C_early",1.421903243
"REMIND-MAgPIE 1.7-3.0-SMP_1p5C_lifesty",1.314916218
"REMIND-MAgPIE 1.7-3.0-SMP_1p5C_regul",1.349956635
"REMIND-MAgPIE 1.7-3.0-SMP_1p5C_Sust",1.270992558
"REMIND-MAgPIE 1.7-3.0-SMP_2C_Def",1.748895469
"REMIND-MAgPIE 1.7-3.0-SMP_2C_early",1.742482611
"REMIND-MAgPIE 1.7-3.0-SMP_2C_lifesty",1.648437465
"REMIND-MAgPIE 1.7-3.0-SMP_2C_regul",1.686571537
"REMIND-MAgPIE 1.7-3.0-SMP_2C_Sust",1.604144458
"REMIND-MAgPIE 1.7-3.0-SMP_REF_Def",4.798969104
"REMIND-MAgPIE 1.7-3.0-SMP_REF_Sust",4.115705218
"REMIND 1.5-EMC_Def_100$",1.518726754
"REMIND 1.5-EMC_Def_30$",2.10137669
"REMIND 1.5-EMC_LimSW_100$",1.616181805
"REMIND 1.5-EMC_LimSW_30$",2.296894543
"REMIND 1.5-EMC_lowEI_100$",1.455189803
"REMIND 1.5-EMC_lowEI_30$",1.940171259
"REMIND 1.5-EMC_NucPO_100$",1.521266572
"REMIND 1.5-EMC_NucPO_30$",2.126046641
"REMIND 1.7-ADVANCE_2020_1.5C-2100",1.50419804
"REMIND 1.7-ADVANCE_2020_Med2C",2.181937844
"REMIND 1.7-ADVANCE_2020_WB2C",1.819205226
"REMIND 1.7-ADVANCE_2030_1.5C-2100",1.528082332
"REMIND 1.7-ADVANCE_2030_Med2C",2.195298594
"REMIND 1.7-ADVANCE_2030_Price1.5C",1.668925253
"REMIND 1.7-ADVANCE_2030_WB2C",1.830840345
"REMIND 1.7-ADVANCE_INDC",3.535792622
"REMIND 1.7-ADVANCE_NoPolicy",4.807858324
"REMIND 1.7-ADVANCE_Reference",4.320515412
"REMIND 1.7-CEMICS-1.5-CDR12",1.46722618
"REMIND 1.7-CEMICS-1.5-CDR20",1.484596274
"REMIND 1.7-CEMICS-1.5-CDR8",1.460791883
"REMIND 1.7-CEMICS-2.0-CDR12",1.793858019
"REMIND 1.7-CEMICS-2.0-CDR20",1.815509967
"REMIND 1.7-CEMICS-2.0-CDR8",1.781393879
"REMIND 1.7-CEMICS-Ref",4.745099785
"WITCH-GLOBIOM 3.1-SSP1-19",1.437639207
"WITCH-GLOBIOM 3.1-SSP1-26",1.870175175
"WITCH-GLOBIOM 3.1-SSP1-34",2.348742921
"WITCH-GLOBIOM 3.1-SSP1-45",2.917450141
"WITCH-GLOBIOM 3.1-SSP1-Baseline",3.820705223
"WITCH-GLOBIOM 3.1-SSP2-26",1.864991973
"WITCH-GLOBIOM 3.1-SSP2-34",2.335806809
"WITCH-GLOBIOM 3.1-SSP2-45",2.868413049
"WITCH-GLOBIOM 3.1-SSP2-60",3.636918916
"WITCH-GLOBIOM 3.1-SSP2-Baseline",4.83093805
"WITCH-GLOBIOM 3.1-SSP3-34",2.291301824
"WITCH-GLOBIOM 3.1-SSP3-45",2.886939847
"WITCH-GLOBIOM 3.1-SSP3-60",3.668852471
"WITCH-GLOBIOM 3.1-SSP3-Baseline",4.816259677
"WITCH-GLOBIOM 3.1-SSP4-19",1.422845977
"WITCH-GLOBIOM 3.1-SSP4-26",1.896108064
"WITCH-GLOBIOM 3.1-SSP4-34",2.371881853
"WITCH-GLOBIOM 3.1-SSP4-45",2.912442302
"WITCH-GLOBIOM 3.1-SSP4-60",3.642749782
"WITCH-GLOBIOM 3.1-SSP4-Baseline",3.86512908
"WITCH-GLOBIOM 3.1-SSP5-34",2.301310001
"WITCH-GLOBIOM 3.1-SSP5-45",2.867950034
"WITCH-GLOBIOM 3.1-SSP5-60",3.644287053
"WITCH-GLOBIOM 3.1-SSP5-Baseline",6.042914146
"WITCH-GLOBIOM 4.2-ADVANCE_2020_1.5C-2100",1.477693884
"WITCH-GLOBIOM 4.2-ADVANCE_2020_Med2C",2.107839091
"WITCH-GLOBIOM 4.2-ADVANCE_2020_WB2C",1.795893878
"WITCH-GLOBIOM 4.2-ADVANCE_2030_Med2C",2.112132415
"WITCH-GLOBIOM 4.2-ADVANCE_2030_Price1.5C",1.737880119
"WITCH-GLOBIOM 4.2-ADVANCE_2030_WB2C",1.812659877
"WITCH-GLOBIOM 4.2-ADVANCE_INDC",3.138740378
"WITCH-GLOBIOM 4.2-ADVANCE_NoPolicy",4.520812769
"WITCH-GLOBIOM 4.2-ADVANCE_Reference",3.523968656
"WITCH-GLOBIOM 4.4-CD-LINKS_INDCi",3.545621023
"WITCH-GLOBIOM 4.4-CD-LINKS_NoPolicy",4.593276129
"WITCH-GLOBIOM 4.4-CD-LINKS_NPi",4.366180946
"WITCH-GLOBIOM 4.4-CD-LINKS_NPi2020_1000",1.614934188
"WITCH-GLOBIOM 4.4-CD-LINKS_NPi2020_1600",1.937843444
"WITCH-GLOBIOM 4.4-CD-LINKS_NPi2020_400",1.276082847
